"","felvetel.eve","Subject","method","Emotion","label","RT_mean"
"1078",2015,327,"winsorizing","happy","Incongruent",462.736842105263
"1079",2015,327,"winsorizing","sad","Congruent",435.722222222222
"1080",2015,327,"winsorizing","sad","Incongruent",434.210526315789
"1081",2015,328,"SD filtering","angry","Congruent",503.388888888889
"1082",2015,328,"SD filtering","angry","Incongruent",493.684210526316
"1083",2015,328,"SD filtering","happy","Congruent",478.631578947368
"1084",2015,328,"SD filtering","happy","Incongruent",457.944444444444
"1085",2015,328,"SD filtering","sad","Congruent",465.736842105263
"1086",2015,328,"SD filtering","sad","Incongruent",490.888888888889
"1087",2015,328,"threshold","angry","Congruent",503.388888888889
"1088",2015,328,"threshold","angry","Incongruent",493.684210526316
"1089",2015,328,"threshold","happy","Congruent",478.631578947368
"1090",2015,328,"threshold","happy","Incongruent",560.684210526316
"1091",2015,328,"threshold","sad","Congruent",465.736842105263
"1092",2015,328,"threshold","sad","Incongruent",528.789473684211
"1093",2015,328,"winsorizing","angry","Congruent",499.333333333333
"1094",2015,328,"winsorizing","angry","Incongruent",485.631578947368
"1095",2015,328,"winsorizing","happy","Congruent",473.736842105263
"1096",2015,328,"winsorizing","happy","Incongruent",465.947368421053
"1097",2015,328,"winsorizing","sad","Congruent",459.473684210526
"1098",2015,328,"winsorizing","sad","Incongruent",491.421052631579
"1099",2015,329,"SD filtering","angry","Congruent",357.263157894737
"1100",2015,329,"SD filtering","angry","Incongruent",343.75
"1101",2015,329,"SD filtering","happy","Congruent",349.947368421053
"1102",2015,329,"SD filtering","happy","Incongruent",351.8125
"1103",2015,329,"SD filtering","sad","Congruent",360.444444444444
"1104",2015,329,"SD filtering","sad","Incongruent",343.470588235294
"1105",2015,329,"threshold","angry","Congruent",360.611111111111
"1106",2015,329,"threshold","angry","Incongruent",436.588235294118
"1107",2015,329,"threshold","happy","Congruent",364.25
"1108",2015,329,"threshold","happy","Incongruent",393
"1109",2015,329,"threshold","sad","Congruent",383.789473684211
"1110",2015,329,"threshold","sad","Incongruent",383.133333333333
"1111",2015,329,"winsorizing","angry","Congruent",357.263157894737
"1112",2015,329,"winsorizing","angry","Incongruent",369.052631578947
"1113",2015,329,"winsorizing","happy","Congruent",349.947368421053
"1114",2015,329,"winsorizing","happy","Incongruent",360.764705882353
"1115",2015,329,"winsorizing","sad","Congruent",368
"1116",2015,329,"winsorizing","sad","Incongruent",352.388888888889
"1117",2015,330,"SD filtering","angry","Congruent",521.166666666667
"1118",2015,330,"SD filtering","angry","Incongruent",485.833333333333
"1119",2015,330,"SD filtering","happy","Congruent",542.526315789474
"1120",2015,330,"SD filtering","happy","Incongruent",535.823529411765
"1121",2015,330,"SD filtering","sad","Congruent",500.277777777778
"1122",2015,330,"SD filtering","sad","Incongruent",491
"1123",2015,330,"threshold","angry","Congruent",521.166666666667
"1124",2015,330,"threshold","angry","Incongruent",485.833333333333
"1125",2015,330,"threshold","happy","Congruent",542.526315789474
"1126",2015,330,"threshold","happy","Incongruent",641.789473684211
"1127",2015,330,"threshold","sad","Congruent",584.052631578947
"1128",2015,330,"threshold","sad","Incongruent",491
"1129",2015,330,"winsorizing","angry","Congruent",492.666666666667
"1130",2015,330,"winsorizing","angry","Incongruent",466.5
"1131",2015,330,"winsorizing","happy","Congruent",489.684210526316
"1132",2015,330,"winsorizing","happy","Incongruent",510.473684210526
"1133",2015,330,"winsorizing","sad","Congruent",475.894736842105
"1134",2015,330,"winsorizing","sad","Incongruent",468.368421052632
"1135",2015,331,"SD filtering","angry","Congruent",439.421052631579
"1136",2015,331,"SD filtering","angry","Incongruent",476.894736842105
"1137",2015,331,"SD filtering","happy","Congruent",466.263157894737
"1138",2015,331,"SD filtering","happy","Incongruent",470.263157894737
"1139",2015,331,"SD filtering","sad","Congruent",455.333333333333
"1140",2015,331,"SD filtering","sad","Incongruent",462.947368421053
"1141",2015,331,"threshold","angry","Congruent",439.421052631579
"1142",2015,331,"threshold","angry","Incongruent",476.894736842105
"1143",2015,331,"threshold","happy","Congruent",466.263157894737
"1144",2015,331,"threshold","happy","Incongruent",470.263157894737
"1145",2015,331,"threshold","sad","Congruent",495.157894736842
"1146",2015,331,"threshold","sad","Incongruent",462.947368421053
"1147",2015,331,"winsorizing","angry","Congruent",439.421052631579
"1148",2015,331,"winsorizing","angry","Incongruent",474.210526315789
"1149",2015,331,"winsorizing","happy","Congruent",463.526315789474
"1150",2015,331,"winsorizing","happy","Incongruent",459.157894736842
"1151",2015,331,"winsorizing","sad","Congruent",461.684210526316
"1152",2015,331,"winsorizing","sad","Incongruent",457.263157894737
"1153",2015,332,"SD filtering","angry","Congruent",619.684210526316
"1154",2015,332,"SD filtering","angry","Incongruent",559.421052631579
"1155",2015,332,"SD filtering","happy","Congruent",574.578947368421
"1156",2015,332,"SD filtering","happy","Incongruent",507.5
"1157",2015,332,"SD filtering","sad","Congruent",579.666666666667
"1158",2015,332,"SD filtering","sad","Incongruent",499.263157894737
"1159",2015,332,"threshold","angry","Congruent",619.684210526316
"1160",2015,332,"threshold","angry","Incongruent",559.421052631579
"1161",2015,332,"threshold","happy","Congruent",574.578947368421
"1162",2015,332,"threshold","happy","Incongruent",507.5
"1163",2015,332,"threshold","sad","Congruent",579.666666666667
"1164",2015,332,"threshold","sad","Incongruent",499.263157894737
"1165",2015,332,"winsorizing","angry","Congruent",515.789473684211
"1166",2015,332,"winsorizing","angry","Incongruent",522.210526315789
"1167",2015,332,"winsorizing","happy","Congruent",528.526315789474
"1168",2015,332,"winsorizing","happy","Incongruent",502.368421052632
"1169",2015,332,"winsorizing","sad","Congruent",509.888888888889
"1170",2015,332,"winsorizing","sad","Incongruent",494.578947368421
"1171",2015,333,"SD filtering","angry","Congruent",369.210526315789
"1172",2015,333,"SD filtering","angry","Incongruent",358.894736842105
"1173",2015,333,"SD filtering","happy","Congruent",368.5625
"1174",2015,333,"SD filtering","happy","Incongruent",354.833333333333
"1175",2015,333,"SD filtering","sad","Congruent",374.944444444444
"1176",2015,333,"SD filtering","sad","Incongruent",369.421052631579
"1177",2015,333,"threshold","angry","Congruent",369.210526315789
"1178",2015,333,"threshold","angry","Incongruent",358.894736842105
"1179",2015,333,"threshold","happy","Congruent",416
"1180",2015,333,"threshold","happy","Incongruent",381.526315789474
"1181",2015,333,"threshold","sad","Congruent",390.315789473684
"1182",2015,333,"threshold","sad","Incongruent",369.421052631579
"1183",2015,333,"winsorizing","angry","Congruent",369.210526315789
"1184",2015,333,"winsorizing","angry","Incongruent",358.894736842105
"1185",2015,333,"winsorizing","happy","Congruent",385.944444444444
"1186",2015,333,"winsorizing","happy","Incongruent",363.789473684211
"1187",2015,333,"winsorizing","sad","Congruent",382.842105263158
"1188",2015,333,"winsorizing","sad","Incongruent",369.421052631579
"1189",2015,334,"SD filtering","angry","Congruent",370.352941176471
"1190",2015,334,"SD filtering","angry","Incongruent",414.157894736842
"1191",2015,334,"SD filtering","happy","Congruent",394.764705882353
"1192",2015,334,"SD filtering","happy","Incongruent",399.470588235294
"1193",2015,334,"SD filtering","sad","Congruent",383.277777777778
"1194",2015,334,"SD filtering","sad","Incongruent",408.5
"1195",2015,334,"threshold","angry","Congruent",370.352941176471
"1196",2015,334,"threshold","angry","Incongruent",420.555555555556
"1197",2015,334,"threshold","happy","Congruent",482.529411764706
"1198",2015,334,"threshold","happy","Incongruent",411.5
"1199",2015,334,"threshold","sad","Congruent",395.5
"1200",2015,334,"threshold","sad","Incongruent",408.5
"1201",2015,334,"winsorizing","angry","Congruent",370.352941176471
"1202",2015,334,"winsorizing","angry","Incongruent",405.105263157895
"1203",2015,334,"winsorizing","happy","Congruent",402.444444444444
"1204",2015,334,"winsorizing","happy","Incongruent",399.470588235294
"1205",2015,334,"winsorizing","sad","Congruent",383.277777777778
"1206",2015,334,"winsorizing","sad","Incongruent",408.5
"1207",2015,335,"SD filtering","angry","Congruent",506.789473684211
"1208",2015,335,"SD filtering","angry","Incongruent",482.368421052632
"1209",2015,335,"SD filtering","happy","Congruent",490.368421052632
"1210",2015,335,"SD filtering","happy","Incongruent",476.444444444444
"1211",2015,335,"SD filtering","sad","Congruent",514.764705882353
"1212",2015,335,"SD filtering","sad","Incongruent",480.842105263158
"1213",2015,335,"threshold","angry","Congruent",506.789473684211
"1214",2015,335,"threshold","angry","Incongruent",482.368421052632
"1215",2015,335,"threshold","happy","Congruent",490.368421052632
"1216",2015,335,"threshold","happy","Incongruent",561.052631578947
"1217",2015,335,"threshold","sad","Congruent",598.842105263158
"1218",2015,335,"threshold","sad","Incongruent",480.842105263158
"1219",2015,335,"winsorizing","angry","Congruent",482.157894736842
"1220",2015,335,"winsorizing","angry","Incongruent",482.368421052632
"1221",2015,335,"winsorizing","happy","Congruent",467.894736842105
"1222",2015,335,"winsorizing","happy","Incongruent",475.842105263158
"1223",2015,335,"winsorizing","sad","Congruent",518.052631578947
"1224",2015,335,"winsorizing","sad","Incongruent",480.105263157895
"1225",2015,336,"SD filtering","angry","Congruent",340.736842105263
"1226",2015,336,"SD filtering","angry","Incongruent",315.842105263158
"1227",2015,336,"SD filtering","happy","Congruent",365
"1228",2015,336,"SD filtering","happy","Incongruent",406.105263157895
"1229",2015,336,"SD filtering","sad","Congruent",353.5
"1230",2015,336,"SD filtering","sad","Incongruent",372.315789473684
"1231",2015,336,"threshold","angry","Congruent",354.733333333333
"1232",2015,336,"threshold","angry","Incongruent",340.25
"1233",2015,336,"threshold","happy","Congruent",374.470588235294
"1234",2015,336,"threshold","happy","Incongruent",439.266666666667
"1235",2015,336,"threshold","sad","Congruent",361.75
"1236",2015,336,"threshold","sad","Incongruent",388.875
"1237",2015,336,"winsorizing","angry","Congruent",340.736842105263
"1238",2015,336,"winsorizing","angry","Incongruent",315.842105263158
"1239",2015,336,"winsorizing","happy","Congruent",363.157894736842
"1240",2015,336,"winsorizing","happy","Incongruent",373.631578947368
"1241",2015,336,"winsorizing","sad","Congruent",361.894736842105
"1242",2015,336,"winsorizing","sad","Incongruent",355.736842105263
"1243",2015,337,"SD filtering","angry","Congruent",443.052631578947
"1244",2015,337,"SD filtering","angry","Incongruent",409.578947368421
"1245",2015,337,"SD filtering","happy","Congruent",432.947368421053
"1246",2015,337,"SD filtering","happy","Incongruent",470.157894736842
"1247",2015,337,"SD filtering","sad","Congruent",452
"1248",2015,337,"SD filtering","sad","Incongruent",455.578947368421
"1249",2015,337,"threshold","angry","Congruent",443.052631578947
"1250",2015,337,"threshold","angry","Incongruent",415.777777777778
"1251",2015,337,"threshold","happy","Congruent",432.947368421053
"1252",2015,337,"threshold","happy","Incongruent",470.157894736842
"1253",2015,337,"threshold","sad","Congruent",452
"1254",2015,337,"threshold","sad","Incongruent",455.578947368421
"1255",2015,337,"winsorizing","angry","Congruent",413.421052631579
"1256",2015,337,"winsorizing","angry","Incongruent",409.578947368421
"1257",2015,337,"winsorizing","happy","Congruent",432.947368421053
"1258",2015,337,"winsorizing","happy","Incongruent",439.526315789474
"1259",2015,337,"winsorizing","sad","Congruent",433.052631578947
"1260",2015,337,"winsorizing","sad","Incongruent",450.157894736842
"1261",2015,338,"SD filtering","angry","Congruent",360.222222222222
"1262",2015,338,"SD filtering","angry","Incongruent",363.736842105263
"1263",2015,338,"SD filtering","happy","Congruent",370.111111111111
"1264",2015,338,"SD filtering","happy","Incongruent",345.631578947368
"1265",2015,338,"SD filtering","sad","Congruent",370.944444444444
"1266",2015,338,"SD filtering","sad","Incongruent",358.105263157895
"1267",2015,338,"threshold","angry","Congruent",364.823529411765
"1268",2015,338,"threshold","angry","Incongruent",378.375
"1269",2015,338,"threshold","happy","Congruent",405.736842105263
"1270",2015,338,"threshold","happy","Incongruent",360.066666666667
"1271",2015,338,"threshold","sad","Congruent",393.444444444444
"1272",2015,338,"threshold","sad","Incongruent",381.4
"1273",2015,338,"winsorizing","angry","Congruent",360.222222222222
"1274",2015,338,"winsorizing","angry","Incongruent",363.736842105263
"1275",2015,338,"winsorizing","happy","Congruent",379.157894736842
"1276",2015,338,"winsorizing","happy","Incongruent",345.631578947368
"1277",2015,338,"winsorizing","sad","Congruent",379.947368421053
"1278",2015,338,"winsorizing","sad","Incongruent",358.105263157895
"1279",2015,339,"SD filtering","angry","Congruent",415.947368421053
"1280",2015,339,"SD filtering","angry","Incongruent",421.421052631579
"1281",2015,339,"SD filtering","happy","Congruent",421.941176470588
"1282",2015,339,"SD filtering","happy","Incongruent",415.473684210526
"1283",2015,339,"SD filtering","sad","Congruent",414.555555555556
"1284",2015,339,"SD filtering","sad","Incongruent",410.294117647059
"1285",2015,339,"threshold","angry","Congruent",415.947368421053
"1286",2015,339,"threshold","angry","Incongruent",421.421052631579
"1287",2015,339,"threshold","happy","Congruent",497.789473684211
"1288",2015,339,"threshold","happy","Incongruent",415.473684210526
"1289",2015,339,"threshold","sad","Congruent",422
"1290",2015,339,"threshold","sad","Incongruent",508.473684210526
"1291",2015,339,"winsorizing","angry","Congruent",415.947368421053
"1292",2015,339,"winsorizing","angry","Incongruent",421.421052631579
"1293",2015,339,"winsorizing","happy","Congruent",440.368421052632
"1294",2015,339,"winsorizing","happy","Incongruent",415.473684210526
"1295",2015,339,"winsorizing","sad","Congruent",414.555555555556
"1296",2015,339,"winsorizing","sad","Incongruent",429.947368421053
"1297",2015,340,"SD filtering","angry","Congruent",528.294117647059
"1298",2015,340,"SD filtering","angry","Incongruent",456.947368421053
"1299",2015,340,"SD filtering","happy","Congruent",457.578947368421
"1300",2015,340,"SD filtering","happy","Incongruent",426.210526315789
"1301",2015,340,"SD filtering","sad","Congruent",486.666666666667
"1302",2015,340,"SD filtering","sad","Incongruent",459
"1303",2015,340,"threshold","angry","Congruent",628.684210526316
"1304",2015,340,"threshold","angry","Incongruent",456.947368421053
"1305",2015,340,"threshold","happy","Congruent",457.578947368421
"1306",2015,340,"threshold","happy","Incongruent",426.210526315789
"1307",2015,340,"threshold","sad","Congruent",542.052631578947
"1308",2015,340,"threshold","sad","Incongruent",498.842105263158
"1309",2015,340,"winsorizing","angry","Congruent",502.473684210526
"1310",2015,340,"winsorizing","angry","Incongruent",456.315789473684
"1311",2015,340,"winsorizing","happy","Congruent",453.578947368421
"1312",2015,340,"winsorizing","happy","Incongruent",424.105263157895
"1313",2015,340,"winsorizing","sad","Congruent",475
"1314",2015,340,"winsorizing","sad","Incongruent",466.894736842105
"1315",2015,341,"SD filtering","angry","Congruent",424.055555555556
"1316",2015,341,"SD filtering","angry","Incongruent",408.421052631579
"1317",2015,341,"SD filtering","happy","Congruent",410.526315789474
"1318",2015,341,"SD filtering","happy","Incongruent",417.473684210526
"1319",2015,341,"SD filtering","sad","Congruent",420.052631578947
"1320",2015,341,"SD filtering","sad","Incongruent",421.789473684211
"1321",2015,341,"threshold","angry","Congruent",474.315789473684
"1322",2015,341,"threshold","angry","Incongruent",408.421052631579
"1323",2015,341,"threshold","happy","Congruent",410.526315789474
"1324",2015,341,"threshold","happy","Incongruent",417.473684210526
"1325",2015,341,"threshold","sad","Congruent",420.052631578947
"1326",2015,341,"threshold","sad","Incongruent",421.789473684211
"1327",2015,341,"winsorizing","angry","Congruent",433.842105263158
"1328",2015,341,"winsorizing","angry","Incongruent",408.052631578947
"1329",2015,341,"winsorizing","happy","Congruent",410.526315789474
"1330",2015,341,"winsorizing","happy","Incongruent",417.473684210526
"1331",2015,341,"winsorizing","sad","Congruent",420.052631578947
"1332",2015,341,"winsorizing","sad","Incongruent",421.789473684211
"1333",2015,342,"SD filtering","angry","Congruent",496.388888888889
"1334",2015,342,"SD filtering","angry","Incongruent",519
"1335",2015,342,"SD filtering","happy","Congruent",517.263157894737
"1336",2015,342,"SD filtering","happy","Incongruent",461.578947368421
"1337",2015,342,"SD filtering","sad","Congruent",507.052631578947
"1338",2015,342,"SD filtering","sad","Incongruent",508.277777777778
"1339",2015,342,"threshold","angry","Congruent",496.388888888889
"1340",2015,342,"threshold","angry","Incongruent",579.631578947368
"1341",2015,342,"threshold","happy","Congruent",517.263157894737
"1342",2015,342,"threshold","happy","Incongruent",461.578947368421
"1343",2015,342,"threshold","sad","Congruent",507.052631578947
"1344",2015,342,"threshold","sad","Incongruent",508.277777777778
"1345",2015,342,"winsorizing","angry","Congruent",496.388888888889
"1346",2015,342,"winsorizing","angry","Incongruent",505
"1347",2015,342,"winsorizing","happy","Congruent",512.947368421053
"1348",2015,342,"winsorizing","happy","Incongruent",461.578947368421
"1349",2015,342,"winsorizing","sad","Congruent",501.947368421053
"1350",2015,342,"winsorizing","sad","Incongruent",509.052631578947
"1351",2015,343,"SD filtering","angry","Congruent",439.947368421053
"1352",2015,343,"SD filtering","angry","Incongruent",434.736842105263
"1353",2015,343,"SD filtering","happy","Congruent",451.842105263158
"1354",2015,343,"SD filtering","happy","Incongruent",440.789473684211
"1355",2015,343,"SD filtering","sad","Congruent",436.526315789474
"1356",2015,343,"SD filtering","sad","Incongruent",441.157894736842
"1357",2015,343,"threshold","angry","Congruent",439.947368421053
"1358",2015,343,"threshold","angry","Incongruent",434.736842105263
"1359",2015,343,"threshold","happy","Congruent",451.842105263158
"1360",2015,343,"threshold","happy","Incongruent",440.789473684211
"1361",2015,343,"threshold","sad","Congruent",436.526315789474
"1362",2015,343,"threshold","sad","Incongruent",441.157894736842
"1363",2015,343,"winsorizing","angry","Congruent",439.947368421053
"1364",2015,343,"winsorizing","angry","Incongruent",434.736842105263
"1365",2015,343,"winsorizing","happy","Congruent",451.842105263158
"1366",2015,343,"winsorizing","happy","Incongruent",440.789473684211
"1367",2015,343,"winsorizing","sad","Congruent",436.526315789474
"1368",2015,343,"winsorizing","sad","Incongruent",441.157894736842
"1369",2015,344,"SD filtering","angry","Congruent",543.333333333333
"1370",2015,344,"SD filtering","angry","Incongruent",513.052631578947
"1371",2015,344,"SD filtering","happy","Congruent",518.105263157895
"1372",2015,344,"SD filtering","happy","Incongruent",487.058823529412
"1373",2015,344,"SD filtering","sad","Congruent",517.277777777778
"1374",2015,344,"SD filtering","sad","Incongruent",532.157894736842
"1375",2015,344,"threshold","angry","Congruent",543.333333333333
"1376",2015,344,"threshold","angry","Incongruent",513.052631578947
"1377",2015,344,"threshold","happy","Congruent",518.105263157895
"1378",2015,344,"threshold","happy","Incongruent",588.526315789474
"1379",2015,344,"threshold","sad","Congruent",602.263157894737
"1380",2015,344,"threshold","sad","Incongruent",532.157894736842
"1381",2015,344,"winsorizing","angry","Congruent",519.388888888889
"1382",2015,344,"winsorizing","angry","Incongruent",506.736842105263
"1383",2015,344,"winsorizing","happy","Congruent",505.789473684211
"1384",2015,344,"winsorizing","happy","Incongruent",493.894736842105
"1385",2015,344,"winsorizing","sad","Congruent",500.263157894737
"1386",2015,344,"winsorizing","sad","Incongruent",521.789473684211
"1387",2015,345,"SD filtering","angry","Congruent",412.473684210526
"1388",2015,345,"SD filtering","angry","Incongruent",414.5
"1389",2015,345,"SD filtering","happy","Congruent",419.947368421053
"1390",2015,345,"SD filtering","happy","Incongruent",409.166666666667
"1391",2015,345,"SD filtering","sad","Congruent",408.833333333333
"1392",2015,345,"SD filtering","sad","Incongruent",423.052631578947
"1393",2015,345,"threshold","angry","Congruent",412.473684210526
"1394",2015,345,"threshold","angry","Incongruent",439.105263157895
"1395",2015,345,"threshold","happy","Congruent",419.947368421053
"1396",2015,345,"threshold","happy","Incongruent",437.526315789474
"1397",2015,345,"threshold","sad","Congruent",408.833333333333
"1398",2015,345,"threshold","sad","Incongruent",423.052631578947
"1399",2015,345,"winsorizing","angry","Congruent",412.473684210526
"1400",2015,345,"winsorizing","angry","Incongruent",422.578947368421
"1401",2015,345,"winsorizing","happy","Congruent",411.421052631579
"1402",2015,345,"winsorizing","happy","Incongruent",417.526315789474
"1403",2015,345,"winsorizing","sad","Congruent",408.833333333333
"1404",2015,345,"winsorizing","sad","Incongruent",423.052631578947
"1405",2015,346,"SD filtering","angry","Congruent",410
"1406",2015,346,"SD filtering","angry","Incongruent",437.833333333333
"1407",2015,346,"SD filtering","happy","Congruent",434.333333333333
"1408",2015,346,"SD filtering","happy","Incongruent",409.388888888889
"1409",2015,346,"SD filtering","sad","Congruent",415.631578947368
"1410",2015,346,"SD filtering","sad","Incongruent",411.222222222222
"1411",2015,346,"threshold","angry","Congruent",410
"1412",2015,346,"threshold","angry","Incongruent",468.315789473684
"1413",2015,346,"threshold","happy","Congruent",482.526315789474
"1414",2015,346,"threshold","happy","Incongruent",463.315789473684
"1415",2015,346,"threshold","sad","Congruent",415.631578947368
"1416",2015,346,"threshold","sad","Incongruent",447.157894736842
"1417",2015,346,"winsorizing","angry","Congruent",410
"1418",2015,346,"winsorizing","angry","Incongruent",445.684210526316
"1419",2015,346,"winsorizing","happy","Congruent",437.578947368421
"1420",2015,346,"winsorizing","happy","Incongruent",418.736842105263
"1421",2015,346,"winsorizing","sad","Congruent",415.631578947368
"1422",2015,346,"winsorizing","sad","Incongruent",420.473684210526
"1423",2015,347,"SD filtering","angry","Congruent",398.529411764706
"1424",2015,347,"SD filtering","angry","Incongruent",389.315789473684
"1425",2015,347,"SD filtering","happy","Congruent",423.833333333333
"1426",2015,347,"SD filtering","happy","Incongruent",399.052631578947
"1427",2015,347,"SD filtering","sad","Congruent",395.631578947368
"1428",2015,347,"SD filtering","sad","Incongruent",386.210526315789
"1429",2015,347,"threshold","angry","Congruent",536.052631578947
"1430",2015,347,"threshold","angry","Incongruent",389.315789473684
"1431",2015,347,"threshold","happy","Congruent",466.105263157895
"1432",2015,347,"threshold","happy","Incongruent",399.052631578947
"1433",2015,347,"threshold","sad","Congruent",395.631578947368
"1434",2015,347,"threshold","sad","Incongruent",386.210526315789
"1435",2015,347,"winsorizing","angry","Congruent",415.157894736842
"1436",2015,347,"winsorizing","angry","Incongruent",389.315789473684
"1437",2015,347,"winsorizing","happy","Congruent",432.210526315789
"1438",2015,347,"winsorizing","happy","Incongruent",399.052631578947
"1439",2015,347,"winsorizing","sad","Congruent",395.631578947368
"1440",2015,347,"winsorizing","sad","Incongruent",386.210526315789
"1441",2015,348,"SD filtering","angry","Congruent",471.736842105263
"1442",2015,348,"SD filtering","angry","Incongruent",424.944444444444
"1443",2015,348,"SD filtering","happy","Congruent",442.947368421053
"1444",2015,348,"SD filtering","happy","Incongruent",462
"1445",2015,348,"SD filtering","sad","Congruent",434.578947368421
"1446",2015,348,"SD filtering","sad","Incongruent",451.277777777778
"1447",2015,348,"threshold","angry","Congruent",471.736842105263
"1448",2015,348,"threshold","angry","Incongruent",443.684210526316
"1449",2015,348,"threshold","happy","Congruent",442.947368421053
"1450",2015,348,"threshold","happy","Incongruent",462
"1451",2015,348,"threshold","sad","Congruent",434.578947368421
"1452",2015,348,"threshold","sad","Incongruent",464.105263157895
"1453",2015,348,"winsorizing","angry","Congruent",471.736842105263
"1454",2015,348,"winsorizing","angry","Incongruent",433.842105263158
"1455",2015,348,"winsorizing","happy","Congruent",442.947368421053
"1456",2015,348,"winsorizing","happy","Incongruent",458.894736842105
"1457",2015,348,"winsorizing","sad","Congruent",434.578947368421
"1458",2015,348,"winsorizing","sad","Incongruent",458.789473684211
"1459",2015,349,"SD filtering","angry","Congruent",459.684210526316
"1460",2015,349,"SD filtering","angry","Incongruent",456.210526315789
"1461",2015,349,"SD filtering","happy","Congruent",492
"1462",2015,349,"SD filtering","happy","Incongruent",459.842105263158
"1463",2015,349,"SD filtering","sad","Congruent",472
"1464",2015,349,"SD filtering","sad","Incongruent",473.764705882353
"1465",2015,349,"threshold","angry","Congruent",459.684210526316
"1466",2015,349,"threshold","angry","Incongruent",456.210526315789
"1467",2015,349,"threshold","happy","Congruent",569.157894736842
"1468",2015,349,"threshold","happy","Incongruent",459.842105263158
"1469",2015,349,"threshold","sad","Congruent",472
"1470",2015,349,"threshold","sad","Incongruent",600.526315789474
"1471",2015,349,"winsorizing","angry","Congruent",445.473684210526
"1472",2015,349,"winsorizing","angry","Incongruent",456.210526315789
"1473",2015,349,"winsorizing","happy","Congruent",497.052631578947
"1474",2015,349,"winsorizing","happy","Incongruent",459.842105263158
"1475",2015,349,"winsorizing","sad","Congruent",452.736842105263
"1476",2015,349,"winsorizing","sad","Incongruent",471.157894736842
"1477",2015,350,"SD filtering","angry","Congruent",415.526315789474
"1478",2015,350,"SD filtering","angry","Incongruent",419.333333333333
"1479",2015,350,"SD filtering","happy","Congruent",424.944444444444
"1480",2015,350,"SD filtering","happy","Incongruent",390.789473684211
"1481",2015,350,"SD filtering","sad","Congruent",437.888888888889
"1482",2015,350,"SD filtering","sad","Incongruent",408.722222222222
"1483",2015,350,"threshold","angry","Congruent",422.888888888889
"1484",2015,350,"threshold","angry","Incongruent",445.105263157895
"1485",2015,350,"threshold","happy","Congruent",459.947368421053
"1486",2015,350,"threshold","happy","Incongruent",396.166666666667
"1487",2015,350,"threshold","sad","Congruent",437.888888888889
"1488",2015,350,"threshold","sad","Incongruent",432.526315789474
"1489",2015,350,"winsorizing","angry","Congruent",415.526315789474
"1490",2015,350,"winsorizing","angry","Incongruent",429.263157894737
"1491",2015,350,"winsorizing","happy","Congruent",434.578947368421
"1492",2015,350,"winsorizing","happy","Incongruent",390.789473684211
"1493",2015,350,"winsorizing","sad","Congruent",435.222222222222
"1494",2015,350,"winsorizing","sad","Incongruent",419.210526315789
"1495",2015,351,"SD filtering","angry","Congruent",429.888888888889
"1496",2015,351,"SD filtering","angry","Incongruent",396.222222222222
"1497",2015,351,"SD filtering","happy","Congruent",374.833333333333
"1498",2015,351,"SD filtering","happy","Incongruent",414.789473684211
"1499",2015,351,"SD filtering","sad","Congruent",391.631578947368
"1500",2015,351,"SD filtering","sad","Incongruent",479.315789473684
"1501",2015,351,"threshold","angry","Congruent",499.473684210526
"1502",2015,351,"threshold","angry","Incongruent",443
"1503",2015,351,"threshold","happy","Congruent",452.526315789474
"1504",2015,351,"threshold","happy","Incongruent",421.833333333333
"1505",2015,351,"threshold","sad","Congruent",397.666666666667
"1506",2015,351,"threshold","sad","Incongruent",502.882352941176
"1507",2015,351,"winsorizing","angry","Congruent",408.263157894737
"1508",2015,351,"winsorizing","angry","Incongruent",399.684210526316
"1509",2015,351,"winsorizing","happy","Congruent",383.684210526316
"1510",2015,351,"winsorizing","happy","Incongruent",383.736842105263
"1511",2015,351,"winsorizing","sad","Congruent",391.631578947368
"1512",2015,351,"winsorizing","sad","Incongruent",404.421052631579
"1513",2015,352,"SD filtering","angry","Congruent",357.894736842105
"1514",2015,352,"SD filtering","angry","Incongruent",415.157894736842
"1515",2015,352,"SD filtering","happy","Congruent",371
"1516",2015,352,"SD filtering","happy","Incongruent",380.588235294118
"1517",2015,352,"SD filtering","sad","Congruent",351.631578947368
"1518",2015,352,"SD filtering","sad","Incongruent",353.578947368421
"1519",2015,352,"threshold","angry","Congruent",357.894736842105
"1520",2015,352,"threshold","angry","Incongruent",415.157894736842
"1521",2015,352,"threshold","happy","Congruent",371
"1522",2015,352,"threshold","happy","Incongruent",536.111111111111
"1523",2015,352,"threshold","sad","Congruent",356
"1524",2015,352,"threshold","sad","Incongruent",357.388888888889
"1525",2015,352,"winsorizing","angry","Congruent",357.894736842105
"1526",2015,352,"winsorizing","angry","Incongruent",373.263157894737
"1527",2015,352,"winsorizing","happy","Congruent",371
"1528",2015,352,"winsorizing","happy","Incongruent",373.789473684211
"1529",2015,352,"winsorizing","sad","Congruent",351.631578947368
"1530",2015,352,"winsorizing","sad","Incongruent",353.578947368421
"1531",2015,353,"SD filtering","angry","Congruent",693.588235294118
"1532",2015,353,"SD filtering","angry","Incongruent",430.368421052632
"1533",2015,353,"SD filtering","happy","Congruent",550
"1534",2015,353,"SD filtering","happy","Incongruent",424.777777777778
"1535",2015,353,"SD filtering","sad","Congruent",439.736842105263
"1536",2015,353,"SD filtering","sad","Incongruent",505.058823529412
