"felvetel.eve","Subject","trial","RT","type","label","Emotion"
2015,344,"X19",489,"RpLe","Incongruent","angry"
2015,345,"X19",430,"RpLe","Incongruent","angry"
2015,346,"X19",329,"RpLe","Incongruent","angry"
2015,347,"X19",368,"RpLe","Incongruent","angry"
2015,348,"X19",482,"RpLe","Incongruent","angry"
2015,349,"X19",468,"RpLe","Incongruent","angry"
2015,350,"X19",389,"RpLe","Incongruent","angry"
2015,351,"X19",380,"RpLe","Incongruent","angry"
2015,352,"X19",318,"RpLe","Incongruent","angry"
2015,353,"X19",393,"RpLe","Incongruent","angry"
2015,354,"X19",373,"RpLe","Incongruent","angry"
2015,355,"X19",NA,"RpLe","Incongruent","angry"
2015,356,"X19",433,"RpLe","Incongruent","angry"
2015,357,"X19",366,"RpLe","Incongruent","angry"
2015,358,"X19",749,"RpLe","Incongruent","angry"
2015,359,"X19",497,"RpLe","Incongruent","angry"
2015,360,"X19",474,"RpLe","Incongruent","angry"
2015,361,"X19",398,"RpLe","Incongruent","angry"
2015,362,"X19",410,"RpLe","Incongruent","angry"
2015,363,"X19",507,"RpLe","Incongruent","angry"
2015,364,"X19",313,"RpLe","Incongruent","angry"
2015,365,"X19",419,"RpLe","Incongruent","angry"
2015,366,"X19",378,"RpLe","Incongruent","angry"
2015,367,"X19",453,"RpLe","Incongruent","angry"
2015,400,"X19",404,"RpLe","Incongruent","angry"
2015,401,"X19",413,"RpLe","Incongruent","angry"
2015,402,"X19",NA,"RpLe","Incongruent","angry"
2015,403,"X19",331,"RpLe","Incongruent","angry"
2015,404,"X19",371,"RpLe","Incongruent","angry"
2015,405,"X19",403,"RpLe","Incongruent","angry"
2015,406,"X19",357,"RpLe","Incongruent","angry"
2015,407,"X19",309,"RpLe","Incongruent","angry"
2015,408,"X19",391,"RpLe","Incongruent","angry"
2015,409,"X19",379,"RpLe","Incongruent","angry"
2015,410,"X19",419,"RpLe","Incongruent","angry"
2015,411,"X19",1016,"RpLe","Incongruent","angry"
2015,412,"X19",436,"RpLe","Incongruent","angry"
2015,413,"X19",326,"RpLe","Incongruent","angry"
2015,414,"X19",386,"RpLe","Incongruent","angry"
2015,415,"X19",406,"RpLe","Incongruent","angry"
2015,416,"X19",430,"RpLe","Incongruent","angry"
2015,417,"X19",346,"RpLe","Incongruent","angry"
2015,418,"X19",465,"RpLe","Incongruent","angry"
2015,419,"X19",387,"RpLe","Incongruent","angry"
2015,420,"X19",352,"RpLe","Incongruent","angry"
2015,421,"X19",362,"RpLe","Incongruent","angry"
2015,422,"X19",609,"RpLe","Incongruent","angry"
2015,423,"X19",476,"RpLe","Incongruent","angry"
2015,424,"X19",398,"RpLe","Incongruent","angry"
2015,425,"X19",401,"RpLe","Incongruent","angry"
2015,426,"X19",539,"RpLe","Incongruent","angry"
2015,427,"X19",555,"RpLe","Incongruent","angry"
2015,428,"X19",NA,"RpLe","Incongruent","angry"
2015,430,"X19",438,"RpLe","Incongruent","angry"
2015,431,"X19",342,"RpLe","Incongruent","angry"
2015,432,"X19",404,"RpLe","Incongruent","angry"
2015,433,"X19",411,"RpLe","Incongruent","angry"
2015,434,"X19",348,"RpLe","Incongruent","angry"
2015,435,"X19",NA,"RpLe","Incongruent","angry"
2015,436,"X19",451,"RpLe","Incongruent","angry"
2015,437,"X19",620,"RpLe","Incongruent","angry"
2015,439,"X19",332,"RpLe","Incongruent","angry"
2015,440,"X19",432,"RpLe","Incongruent","angry"
2015,441,"X19",333,"RpLe","Incongruent","angry"
2015,442,"X19",476,"RpLe","Incongruent","angry"
2015,443,"X19",377,"RpLe","Incongruent","angry"
2015,445,"X19",403,"RpLe","Incongruent","angry"
2016,121,"X19",419,"RpLe","Incongruent","angry"
2016,122,"X19",424,"RpLe","Incongruent","angry"
2016,123,"X19",526,"RpLe","Incongruent","angry"
2016,124,"X19",590,"RpLe","Incongruent","angry"
2016,125,"X19",604,"RpLe","Incongruent","angry"
2016,126,"X19",304,"RpLe","Incongruent","angry"
2016,127,"X19",368,"RpLe","Incongruent","angry"
2016,128,"X19",359,"RpLe","Incongruent","angry"
2016,129,"X19",599,"RpLe","Incongruent","angry"
2016,130,"X19",412,"RpLe","Incongruent","angry"
2016,132,"X19",398,"RpLe","Incongruent","angry"
2016,133,"X19",322,"RpLe","Incongruent","angry"
2016,134,"X19",543,"RpLe","Incongruent","angry"
2016,135,"X19",471,"RpLe","Incongruent","angry"
2016,136,"X19",NA,"RpLe","Incongruent","angry"
2016,137,"X19",346,"RpLe","Incongruent","angry"
2016,138,"X19",307,"RpLe","Incongruent","angry"
2016,139,"X19",475,"RpLe","Incongruent","angry"
2016,140,"X19",333,"RpLe","Incongruent","angry"
2016,142,"X19",396,"RpLe","Incongruent","angry"
2016,143,"X19",393,"RpLe","Incongruent","angry"
2016,144,"X19",678,"RpLe","Incongruent","angry"
2016,145,"X19",380,"RpLe","Incongruent","angry"
2016,146,"X19",380,"RpLe","Incongruent","angry"
2016,147,"X19",NA,"RpLe","Incongruent","angry"
2016,500,"X19",325,"RpLe","Incongruent","angry"
2016,501,"X19",NA,"RpLe","Incongruent","angry"
2016,502,"X19",385,"RpLe","Incongruent","angry"
2016,503,"X19",307,"RpLe","Incongruent","angry"
2016,504,"X19",347,"RpLe","Incongruent","angry"
2016,505,"X19",341,"RpLe","Incongruent","angry"
2016,506,"X19",309,"RpLe","Incongruent","angry"
2016,507,"X19",305,"RpLe","Incongruent","angry"
2016,508,"X19",330,"RpLe","Incongruent","angry"
2016,509,"X19",353,"RpLe","Incongruent","angry"
2016,510,"X19",696,"RpLe","Incongruent","angry"
2016,511,"X19",458,"RpLe","Incongruent","angry"
2016,512,"X19",405,"RpLe","Incongruent","angry"
2016,513,"X19",327,"RpLe","Incongruent","angry"
2016,514,"X19",387,"RpLe","Incongruent","angry"
2016,515,"X19",409,"RpLe","Incongruent","angry"
2016,516,"X19",331,"RpLe","Incongruent","angry"
2016,517,"X19",343,"RpLe","Incongruent","angry"
2016,518,"X19",597,"RpLe","Incongruent","angry"
2016,519,"X19",398,"RpLe","Incongruent","angry"
2016,520,"X19",471,"RpLe","Incongruent","angry"
2016,521,"X19",478,"RpLe","Incongruent","angry"
2016,522,"X19",421,"RpLe","Incongruent","angry"
2016,523,"X19",313,"RpLe","Incongruent","angry"
2016,524,"X19",491,"RpLe","Incongruent","angry"
2016,525,"X19",306,"RpLe","Incongruent","angry"
2016,527,"X19",471,"RpLe","Incongruent","angry"
2016,528,"X19",328,"RpLe","Incongruent","angry"
2016,529,"X19",333,"RpLe","Incongruent","angry"
2016,530,"X19",329,"RpLe","Incongruent","angry"
2016,550,"X19",NA,"RpLe","Incongruent","angry"
2016,551,"X19",NA,"RpLe","Incongruent","angry"
2016,552,"X19",316,"RpLe","Incongruent","angry"
2016,553,"X19",383,"RpLe","Incongruent","angry"
2016,554,"X19",NA,"RpLe","Incongruent","angry"
2016,556,"X19",385,"RpLe","Incongruent","angry"
2016,557,"X19",339,"RpLe","Incongruent","angry"
2016,559,"X19",307,"RpLe","Incongruent","angry"
2016,560,"X19",NA,"RpLe","Incongruent","angry"
2016,561,"X19",445,"RpLe","Incongruent","angry"
2016,562,"X19",468,"RpLe","Incongruent","angry"
2016,563,"X19",445,"RpLe","Incongruent","angry"
2016,564,"X19",NA,"RpLe","Incongruent","angry"
2016,565,"X19",NA,"RpLe","Incongruent","angry"
2016,566,"X19",NA,"RpLe","Incongruent","angry"
2016,567,"X19",460,"RpLe","Incongruent","angry"
2016,568,"X19",306,"RpLe","Incongruent","angry"
2016,569,"X19",320,"RpLe","Incongruent","angry"
2016,570,"X19",NA,"RpLe","Incongruent","angry"
2016,571,"X19",489,"RpLe","Incongruent","angry"
2016,573,"X19",NA,"RpLe","Incongruent","angry"
2016,574,"X19",NA,"RpLe","Incongruent","angry"
2016,575,"X19",388,"RpLe","Incongruent","angry"
2016,576,"X19",436,"RpLe","Incongruent","angry"
2016,577,"X19",451,"RpLe","Incongruent","angry"
2016,650,"X19",767,"RpLe","Incongruent","angry"
2016,651,"X19",338,"RpLe","Incongruent","angry"
2016,652,"X19",491,"RpLe","Incongruent","angry"
2016,653,"X19",343,"RpLe","Incongruent","angry"
2016,656,"X19",352,"RpLe","Incongruent","angry"
2016,657,"X19",526,"RpLe","Incongruent","angry"
2016,659,"X19",389,"RpLe","Incongruent","angry"
2016,660,"X19",370,"RpLe","Incongruent","angry"
2016,661,"X19",302,"RpLe","Incongruent","angry"
2016,662,"X19",381,"RpLe","Incongruent","angry"
2016,663,"X19",396,"RpLe","Incongruent","angry"
2016,664,"X19",481,"RpLe","Incongruent","angry"
2016,665,"X19",603,"RpLe","Incongruent","angry"
2016,666,"X19",321,"RpLe","Incongruent","angry"
2016,667,"X19",NA,"RpLe","Incongruent","angry"
2016,668,"X19",366,"RpLe","Incongruent","angry"
2016,669,"X19",305,"RpLe","Incongruent","angry"
2016,670,"X19",766,"RpLe","Incongruent","angry"
2016,672,"X19",551,"RpLe","Incongruent","angry"
2016,673,"X19",440,"RpLe","Incongruent","angry"
2016,674,"X19",479,"RpLe","Incongruent","angry"
2016,675,"X19",449,"RpLe","Incongruent","angry"
2016,678,"X19",356,"RpLe","Incongruent","angry"
2016,679,"X19",439,"RpLe","Incongruent","angry"
2016,680,"X19",303,"RpLe","Incongruent","angry"
2016,701,"X19",335,"RpLe","Incongruent","angry"
2016,702,"X19",NA,"RpLe","Incongruent","angry"
2016,703,"X19",366,"RpLe","Incongruent","angry"
2016,704,"X19",317,"RpLe","Incongruent","angry"
2016,705,"X19",317,"RpLe","Incongruent","angry"
2016,706,"X19",317,"RpLe","Incongruent","angry"
2016,707,"X19",423,"RpLe","Incongruent","angry"
2016,708,"X19",339,"RpLe","Incongruent","angry"
2016,709,"X19",354,"RpLe","Incongruent","angry"
2016,710,"X19",356,"RpLe","Incongruent","angry"
2016,711,"X19",312,"RpLe","Incongruent","angry"
2016,712,"X19",462,"RpLe","Incongruent","angry"
2016,713,"X19",513,"RpLe","Incongruent","angry"
2016,714,"X19",553,"RpLe","Incongruent","angry"
2016,715,"X19",439,"RpLe","Incongruent","angry"
2016,716,"X19",353,"RpLe","Incongruent","angry"
2016,717,"X19",396,"RpLe","Incongruent","angry"
2016,718,"X19",344,"RpLe","Incongruent","angry"
2016,719,"X19",335,"RpLe","Incongruent","angry"
2016,720,"X19",363,"RpLe","Incongruent","angry"
2016,721,"X19",312,"RpLe","Incongruent","angry"
2016,722,"X19",427,"RpLe","Incongruent","angry"
2016,723,"X19",NA,"RpLe","Incongruent","angry"
2016,724,"X19",366,"RpLe","Incongruent","angry"
2016,725,"X19",452,"RpLe","Incongruent","angry"
2016,726,"X19",456,"RpLe","Incongruent","angry"
2016,727,"X19",396,"RpLe","Incongruent","angry"
2016,728,"X19",514,"RpLe","Incongruent","angry"
2016,730,"X19",366,"RpLe","Incongruent","angry"
2016,731,"X19",367,"RpLe","Incongruent","angry"
2016,732,"X19",376,"RpLe","Incongruent","angry"
2016,733,"X19",483,"RpLe","Incongruent","angry"
2016,750,"X19",NA,"RpLe","Incongruent","angry"
2016,751,"X19",481,"RpLe","Incongruent","angry"
2016,752,"X19",549,"RpLe","Incongruent","angry"
2016,753,"X19",350,"RpLe","Incongruent","angry"
2016,754,"X19",417,"RpLe","Incongruent","angry"
2016,756,"X19",423,"RpLe","Incongruent","angry"
2016,757,"X19",466,"RpLe","Incongruent","angry"
2016,758,"X19",326,"RpLe","Incongruent","angry"
2016,759,"X19",336,"RpLe","Incongruent","angry"
2016,760,"X19",NA,"RpLe","Incongruent","angry"
2016,761,"X19",425,"RpLe","Incongruent","angry"
2016,762,"X19",305,"RpLe","Incongruent","angry"
2016,763,"X19",343,"RpLe","Incongruent","angry"
2016,764,"X19",311,"RpLe","Incongruent","angry"
2016,765,"X19",531,"RpLe","Incongruent","angry"
2016,766,"X19",328,"RpLe","Incongruent","angry"
2016,767,"X19",421,"RpLe","Incongruent","angry"
2016,768,"X19",336,"RpLe","Incongruent","angry"
2016,770,"X19",336,"RpLe","Incongruent","angry"
2016,800,"X19",325,"RpLe","Incongruent","angry"
2016,801,"X19",399,"RpLe","Incongruent","angry"
2016,802,"X19",360,"RpLe","Incongruent","angry"
2016,803,"X19",351,"RpLe","Incongruent","angry"
2016,804,"X19",338,"RpLe","Incongruent","angry"
2016,805,"X19",NA,"RpLe","Incongruent","angry"
2016,806,"X19",415,"RpLe","Incongruent","angry"
2016,807,"X19",433,"RpLe","Incongruent","angry"
2016,808,"X19",332,"RpLe","Incongruent","angry"
2016,809,"X19",343,"RpLe","Incongruent","angry"
2016,810,"X19",332,"RpLe","Incongruent","angry"
2016,811,"X19",332,"RpLe","Incongruent","angry"
2016,813,"X19",418,"RpLe","Incongruent","angry"
2016,814,"X19",346,"RpLe","Incongruent","angry"
2016,815,"X19",411,"RpLe","Incongruent","angry"
2016,816,"X19",NA,"RpLe","Incongruent","angry"
2016,817,"X19",313,"RpLe","Incongruent","angry"
2016,818,"X19",NA,"RpLe","Incongruent","angry"
2016,819,"X19",NA,"RpLe","Incongruent","angry"
2016,820,"X19",405,"RpLe","Incongruent","angry"
2016,821,"X19",369,"RpLe","Incongruent","angry"
2016,822,"X19",512,"RpLe","Incongruent","angry"
2016,850,"X19",340,"RpLe","Incongruent","angry"
2016,851,"X19",NA,"RpLe","Incongruent","angry"
2016,852,"X19",341,"RpLe","Incongruent","angry"
2016,853,"X19",NA,"RpLe","Incongruent","angry"
2016,854,"X19",380,"RpLe","Incongruent","angry"
2016,857,"X19",329,"RpLe","Incongruent","angry"
2016,858,"X19",356,"RpLe","Incongruent","angry"
2016,859,"X19",335,"RpLe","Incongruent","angry"
2016,860,"X19",348,"RpLe","Incongruent","angry"
2016,861,"X19",387,"RpLe","Incongruent","angry"
2016,862,"X19",379,"RpLe","Incongruent","angry"
2016,7552,"X19",384,"RpLe","Incongruent","angry"
2015,100,"X2",350,"RpLe","Incongruent","angry"
2015,101,"X2",446,"RpLe","Incongruent","angry"
2015,102,"X2",483,"RpLe","Incongruent","angry"
2015,103,"X2",382,"RpLe","Incongruent","angry"
2015,104,"X2",356,"RpLe","Incongruent","angry"
2015,105,"X2",413,"RpLe","Incongruent","angry"
2015,107,"X2",526,"RpLe","Incongruent","angry"
2015,108,"X2",373,"RpLe","Incongruent","angry"
2015,110,"X2",354,"RpLe","Incongruent","angry"
2015,112,"X2",NA,"RpLe","Incongruent","angry"
2015,113,"X2",470,"RpLe","Incongruent","angry"
2015,114,"X2",429,"RpLe","Incongruent","angry"
2015,115,"X2",319,"RpLe","Incongruent","angry"
2015,116,"X2",378,"RpLe","Incongruent","angry"
2015,117,"X2",435,"RpLe","Incongruent","angry"
2015,118,"X2",348,"RpLe","Incongruent","angry"
2015,120,"X2",379,"RpLe","Incongruent","angry"
2015,121,"X2",369,"RpLe","Incongruent","angry"
2015,122,"X2",344,"RpLe","Incongruent","angry"
2015,123,"X2",415,"RpLe","Incongruent","angry"
2015,124,"X2",383,"RpLe","Incongruent","angry"
2015,125,"X2",397,"RpLe","Incongruent","angry"
2015,126,"X2",498,"RpLe","Incongruent","angry"
2015,127,"X2",718,"RpLe","Incongruent","angry"
2015,128,"X2",826,"RpLe","Incongruent","angry"
2015,129,"X2",324,"RpLe","Incongruent","angry"
2015,130,"X2",343,"RpLe","Incongruent","angry"
2015,150,"X2",544,"RpLe","Incongruent","angry"
2015,151,"X2",475,"RpLe","Incongruent","angry"
2015,152,"X2",376,"RpLe","Incongruent","angry"
2015,153,"X2",333,"RpLe","Incongruent","angry"
2015,154,"X2",395,"RpLe","Incongruent","angry"
2015,155,"X2",594,"RpLe","Incongruent","angry"
2015,156,"X2",395,"RpLe","Incongruent","angry"
2015,157,"X2",368,"RpLe","Incongruent","angry"
2015,158,"X2",346,"RpLe","Incongruent","angry"
2015,161,"X2",484,"RpLe","Incongruent","angry"
2015,162,"X2",378,"RpLe","Incongruent","angry"
2015,163,"X2",450,"RpLe","Incongruent","angry"
2015,164,"X2",485,"RpLe","Incongruent","angry"
2015,165,"X2",453,"RpLe","Incongruent","angry"
2015,166,"X2",544,"RpLe","Incongruent","angry"
2015,167,"X2",415,"RpLe","Incongruent","angry"
2015,168,"X2",441,"RpLe","Incongruent","angry"
2015,169,"X2",410,"RpLe","Incongruent","angry"
2015,170,"X2",374,"RpLe","Incongruent","angry"
2015,171,"X2",455,"RpLe","Incongruent","angry"
2015,200,"X2",447,"RpLe","Incongruent","angry"
2015,201,"X2",514,"RpLe","Incongruent","angry"
2015,202,"X2",358,"RpLe","Incongruent","angry"
2015,203,"X2",626,"RpLe","Incongruent","angry"
2015,204,"X2",405,"RpLe","Incongruent","angry"
2015,205,"X2",553,"RpLe","Incongruent","angry"
2015,206,"X2",397,"RpLe","Incongruent","angry"
2015,322,"X2",347,"RpLe","Incongruent","angry"
2015,323,"X2",634,"RpLe","Incongruent","angry"
2015,324,"X2",419,"RpLe","Incongruent","angry"
2015,325,"X2",493,"RpLe","Incongruent","angry"
2015,326,"X2",403,"RpLe","Incongruent","angry"
2015,327,"X2",346,"RpLe","Incongruent","angry"
2015,328,"X2",600,"RpLe","Incongruent","angry"
2015,329,"X2",327,"RpLe","Incongruent","angry"
2015,330,"X2",713,"RpLe","Incongruent","angry"
2015,331,"X2",425,"RpLe","Incongruent","angry"
2015,332,"X2",455,"RpLe","Incongruent","angry"
2015,333,"X2",377,"RpLe","Incongruent","angry"
2015,334,"X2",444,"RpLe","Incongruent","angry"
2015,335,"X2",451,"RpLe","Incongruent","angry"
2015,336,"X2",376,"RpLe","Incongruent","angry"
2015,337,"X2",511,"RpLe","Incongruent","angry"
2015,338,"X2",335,"RpLe","Incongruent","angry"
2015,339,"X2",422,"RpLe","Incongruent","angry"
2015,340,"X2",557,"RpLe","Incongruent","angry"
2015,341,"X2",395,"RpLe","Incongruent","angry"
2015,342,"X2",745,"RpLe","Incongruent","angry"
2015,343,"X2",423,"RpLe","Incongruent","angry"
2015,344,"X2",407,"RpLe","Incongruent","angry"
2015,345,"X2",366,"RpLe","Incongruent","angry"
2015,346,"X2",486,"RpLe","Incongruent","angry"
2015,347,"X2",458,"RpLe","Incongruent","angry"
2015,348,"X2",415,"RpLe","Incongruent","angry"
2015,349,"X2",390,"RpLe","Incongruent","angry"
2015,350,"X2",494,"RpLe","Incongruent","angry"
2015,351,"X2",371,"RpLe","Incongruent","angry"
2015,352,"X2",990,"RpLe","Incongruent","angry"
2015,353,"X2",471,"RpLe","Incongruent","angry"
2015,354,"X2",575,"RpLe","Incongruent","angry"
2015,355,"X2",398,"RpLe","Incongruent","angry"
2015,356,"X2",546,"RpLe","Incongruent","angry"
2015,357,"X2",370,"RpLe","Incongruent","angry"
2015,358,"X2",606,"RpLe","Incongruent","angry"
2015,359,"X2",430,"RpLe","Incongruent","angry"
2015,360,"X2",507,"RpLe","Incongruent","angry"
2015,361,"X2",651,"RpLe","Incongruent","angry"
2015,362,"X2",465,"RpLe","Incongruent","angry"
2015,363,"X2",418,"RpLe","Incongruent","angry"
2015,364,"X2",459,"RpLe","Incongruent","angry"
2015,365,"X2",493,"RpLe","Incongruent","angry"
2015,366,"X2",665,"RpLe","Incongruent","angry"
2015,367,"X2",460,"RpLe","Incongruent","angry"
2015,400,"X2",465,"RpLe","Incongruent","angry"
2015,401,"X2",615,"RpLe","Incongruent","angry"
2015,402,"X2",381,"RpLe","Incongruent","angry"
2015,403,"X2",321,"RpLe","Incongruent","angry"
2015,404,"X2",495,"RpLe","Incongruent","angry"
2015,405,"X2",489,"RpLe","Incongruent","angry"
2015,406,"X2",404,"RpLe","Incongruent","angry"
2015,407,"X2",513,"RpLe","Incongruent","angry"
2015,408,"X2",348,"RpLe","Incongruent","angry"
2015,409,"X2",475,"RpLe","Incongruent","angry"
2015,410,"X2",444,"RpLe","Incongruent","angry"
2015,411,"X2",947,"RpLe","Incongruent","angry"
2015,412,"X2",525,"RpLe","Incongruent","angry"
2015,413,"X2",393,"RpLe","Incongruent","angry"
2015,414,"X2",349,"RpLe","Incongruent","angry"
2015,415,"X2",509,"RpLe","Incongruent","angry"
2015,416,"X2",468,"RpLe","Incongruent","angry"
2015,417,"X2",503,"RpLe","Incongruent","angry"
2015,418,"X2",446,"RpLe","Incongruent","angry"
2015,419,"X2",451,"RpLe","Incongruent","angry"
2015,420,"X2",342,"RpLe","Incongruent","angry"
2015,421,"X2",464,"RpLe","Incongruent","angry"
2015,422,"X2",506,"RpLe","Incongruent","angry"
2015,423,"X2",518,"RpLe","Incongruent","angry"
2015,424,"X2",315,"RpLe","Incongruent","angry"
2015,425,"X2",442,"RpLe","Incongruent","angry"
2015,426,"X2",619,"RpLe","Incongruent","angry"
2015,427,"X2",538,"RpLe","Incongruent","angry"
2015,428,"X2",379,"RpLe","Incongruent","angry"
2015,430,"X2",349,"RpLe","Incongruent","angry"
2015,431,"X2",591,"RpLe","Incongruent","angry"
2015,432,"X2",369,"RpLe","Incongruent","angry"
2015,433,"X2",576,"RpLe","Incongruent","angry"
2015,434,"X2",367,"RpLe","Incongruent","angry"
2015,435,"X2",336,"RpLe","Incongruent","angry"
2015,436,"X2",450,"RpLe","Incongruent","angry"
2015,437,"X2",459,"RpLe","Incongruent","angry"
2015,439,"X2",NA,"RpLe","Incongruent","angry"
2015,440,"X2",363,"RpLe","Incongruent","angry"
2015,441,"X2",422,"RpLe","Incongruent","angry"
2015,442,"X2",437,"RpLe","Incongruent","angry"
2015,443,"X2",623,"RpLe","Incongruent","angry"
2015,445,"X2",355,"RpLe","Incongruent","angry"
2016,121,"X2",397,"RpLe","Incongruent","angry"
2016,122,"X2",458,"RpLe","Incongruent","angry"
2016,123,"X2",551,"RpLe","Incongruent","angry"
2016,124,"X2",528,"RpLe","Incongruent","angry"
2016,125,"X2",505,"RpLe","Incongruent","angry"
2016,126,"X2",460,"RpLe","Incongruent","angry"
2016,127,"X2",440,"RpLe","Incongruent","angry"
2016,128,"X2",466,"RpLe","Incongruent","angry"
2016,129,"X2",442,"RpLe","Incongruent","angry"
2016,130,"X2",483,"RpLe","Incongruent","angry"
2016,132,"X2",NA,"RpLe","Incongruent","angry"
2016,133,"X2",366,"RpLe","Incongruent","angry"
2016,134,"X2",502,"RpLe","Incongruent","angry"
2016,135,"X2",494,"RpLe","Incongruent","angry"
2016,136,"X2",606,"RpLe","Incongruent","angry"
2016,137,"X2",356,"RpLe","Incongruent","angry"
2016,138,"X2",549,"RpLe","Incongruent","angry"
2016,139,"X2",385,"RpLe","Incongruent","angry"
2016,140,"X2",446,"RpLe","Incongruent","angry"
2016,142,"X2",432,"RpLe","Incongruent","angry"
2016,143,"X2",415,"RpLe","Incongruent","angry"
2016,144,"X2",644,"RpLe","Incongruent","angry"
2016,145,"X2",360,"RpLe","Incongruent","angry"
2016,146,"X2",398,"RpLe","Incongruent","angry"
2016,147,"X2",424,"RpLe","Incongruent","angry"
2016,500,"X2",336,"RpLe","Incongruent","angry"
2016,501,"X2",356,"RpLe","Incongruent","angry"
2016,502,"X2",414,"RpLe","Incongruent","angry"
2016,503,"X2",408,"RpLe","Incongruent","angry"
2016,504,"X2",342,"RpLe","Incongruent","angry"
2016,505,"X2",347,"RpLe","Incongruent","angry"
2016,506,"X2",339,"RpLe","Incongruent","angry"
2016,507,"X2",351,"RpLe","Incongruent","angry"
2016,508,"X2",336,"RpLe","Incongruent","angry"
2016,509,"X2",464,"RpLe","Incongruent","angry"
2016,510,"X2",528,"RpLe","Incongruent","angry"
2016,511,"X2",445,"RpLe","Incongruent","angry"
2016,512,"X2",357,"RpLe","Incongruent","angry"
2016,513,"X2",366,"RpLe","Incongruent","angry"
2016,514,"X2",415,"RpLe","Incongruent","angry"
2016,515,"X2",420,"RpLe","Incongruent","angry"
2016,516,"X2",374,"RpLe","Incongruent","angry"
2016,517,"X2",433,"RpLe","Incongruent","angry"
2016,518,"X2",675,"RpLe","Incongruent","angry"
2016,519,"X2",345,"RpLe","Incongruent","angry"
2016,520,"X2",425,"RpLe","Incongruent","angry"
2016,521,"X2",386,"RpLe","Incongruent","angry"
2016,522,"X2",603,"RpLe","Incongruent","angry"
2016,523,"X2",403,"RpLe","Incongruent","angry"
2016,524,"X2",434,"RpLe","Incongruent","angry"
2016,525,"X2",476,"RpLe","Incongruent","angry"
2016,527,"X2",370,"RpLe","Incongruent","angry"
2016,528,"X2",396,"RpLe","Incongruent","angry"
2016,529,"X2",407,"RpLe","Incongruent","angry"
2016,530,"X2",341,"RpLe","Incongruent","angry"
2016,550,"X2",419,"RpLe","Incongruent","angry"
2016,551,"X2",NA,"RpLe","Incongruent","angry"
2016,552,"X2",301,"RpLe","Incongruent","angry"
2016,553,"X2",364,"RpLe","Incongruent","angry"
2016,554,"X2",348,"RpLe","Incongruent","angry"
2016,556,"X2",419,"RpLe","Incongruent","angry"
2016,557,"X2",356,"RpLe","Incongruent","angry"
2016,559,"X2",NA,"RpLe","Incongruent","angry"
2016,560,"X2",NA,"RpLe","Incongruent","angry"
2016,561,"X2",459,"RpLe","Incongruent","angry"
2016,562,"X2",NA,"RpLe","Incongruent","angry"
2016,563,"X2",420,"RpLe","Incongruent","angry"
2016,564,"X2",326,"RpLe","Incongruent","angry"
2016,565,"X2",423,"RpLe","Incongruent","angry"
2016,566,"X2",401,"RpLe","Incongruent","angry"
2016,567,"X2",409,"RpLe","Incongruent","angry"
2016,568,"X2",581,"RpLe","Incongruent","angry"
2016,569,"X2",1975,"RpLe","Incongruent","angry"
2016,570,"X2",338,"RpLe","Incongruent","angry"
2016,571,"X2",594,"RpLe","Incongruent","angry"
2016,573,"X2",384,"RpLe","Incongruent","angry"
2016,574,"X2",471,"RpLe","Incongruent","angry"
2016,575,"X2",523,"RpLe","Incongruent","angry"
2016,576,"X2",353,"RpLe","Incongruent","angry"
2016,577,"X2",459,"RpLe","Incongruent","angry"
2016,650,"X2",NA,"RpLe","Incongruent","angry"
2016,651,"X2",NA,"RpLe","Incongruent","angry"
2016,652,"X2",450,"RpLe","Incongruent","angry"
2016,653,"X2",389,"RpLe","Incongruent","angry"
2016,656,"X2",594,"RpLe","Incongruent","angry"
2016,657,"X2",393,"RpLe","Incongruent","angry"
2016,659,"X2",373,"RpLe","Incongruent","angry"
2016,660,"X2",366,"RpLe","Incongruent","angry"
2016,661,"X2",338,"RpLe","Incongruent","angry"
2016,662,"X2",507,"RpLe","Incongruent","angry"
2016,663,"X2",1233,"RpLe","Incongruent","angry"
2016,664,"X2",478,"RpLe","Incongruent","angry"
2016,665,"X2",403,"RpLe","Incongruent","angry"
2016,666,"X2",356,"RpLe","Incongruent","angry"
2016,667,"X2",372,"RpLe","Incongruent","angry"
2016,668,"X2",374,"RpLe","Incongruent","angry"
2016,669,"X2",526,"RpLe","Incongruent","angry"
2016,670,"X2",889,"RpLe","Incongruent","angry"
2016,672,"X2",429,"RpLe","Incongruent","angry"
2016,673,"X2",630,"RpLe","Incongruent","angry"
2016,674,"X2",434,"RpLe","Incongruent","angry"
2016,675,"X2",380,"RpLe","Incongruent","angry"
2016,678,"X2",368,"RpLe","Incongruent","angry"
2016,679,"X2",522,"RpLe","Incongruent","angry"
2016,680,"X2",327,"RpLe","Incongruent","angry"
2016,701,"X2",327,"RpLe","Incongruent","angry"
2016,702,"X2",305,"RpLe","Incongruent","angry"
2016,703,"X2",448,"RpLe","Incongruent","angry"
2016,704,"X2",429,"RpLe","Incongruent","angry"
2016,705,"X2",397,"RpLe","Incongruent","angry"
2016,706,"X2",464,"RpLe","Incongruent","angry"
2016,707,"X2",485,"RpLe","Incongruent","angry"
2016,708,"X2",376,"RpLe","Incongruent","angry"
2016,709,"X2",383,"RpLe","Incongruent","angry"
2016,710,"X2",382,"RpLe","Incongruent","angry"
